Id,Content
Main_LahaiRoi_3_1_3802_2,Cái hàng chắc đang kinh khủng lắm đây...
Main_LahaiRoi_3_1_3804_1,"Kính thưa các cố vấn, các giáo sư, xin chào. Vậy luận án của tôi là về..."
Main_LahaiRoi_3_1_3804_2,"Vậy thì, ờ, trọng tâm nghiên cứu của tôi cơ bản là về... ờ..."
Main_LahaiRoi_3_1_3803_4,Các cậu... bình tĩnh nào...
Main_LahaiRoi_3_1_3804_3,Sao lại lo lắng thế? Chỉ là bản đề xuất thôi mà.
Main_LahaiRoi_3_1_3805_2,"Ôi, cảm ơn bạn! Tớ hoàn toàn bỏ lỡ điều đó."
Main_LahaiRoi_3_1_3805_1,"Về những ghi chú cậu cho tớ mượn... Một số con số bị sai, nên tớ đã đánh dấu lại rồi. Ngoài ra còn có một..."
Main_LahaiRoi_3_1_3805_3,"Chờ đã, ờ... có lẽ mở cái đó sau đi..."
Main_LahaiRoi_3_1_3806_1,"Này, đó chẳng phải là...?"
Main_LahaiRoi_3_1_39_1,Ngõ tối. Những lời thì thầm khe khẽ. Đôi mắt tham lam ẩn sau những chiếc mặt nạ...
Main_LahaiRoi_3_1_3806_3,"Ừm, mình không muốn làm phiền đâu..."
Main_LahaiRoi_3_1_39_2,Đó là cuộc sống hàng ngày của một lính đánh thuê.
Main_LahaiRoi_3_1_3806_2,Hãy thử đi! Thử sức ngay nào!
Main_LahaiRoi_3_1_39_5,Dù giá phải trả có mãi ám ảnh tôi từ trong bóng tối...
Main_LahaiRoi_3_1_39_4,Nếu thực sự có một cuộc sống khác mà tôi có thể lựa chọn thì sao?
Main_LahaiRoi_3_1_39_6,...Tôi vẫn sẽ chấp nhận thỏa thuận. Không nghi ngờ gì.
Main_LahaiRoi_3_1_39_7,Mỗi ngày ở Học viện đều hơn cả những gì tôi từng dám mong đợi.
Main_LahaiRoi_3_1_39_3,"Tôi từng tự hỏi, điều gì sẽ xảy ra nếu bầu trời phía trên tôi không phải lúc nào cũng tối đen?"
Main_LahaiRoi_3_1_39_8,"Những sảnh đường rực rỡ. Lao vào nơi vô định cùng những người luôn ủng hộ tôi. Ánh mắt hướng về chân trời thế giới. Những buổi ""chào buổi sáng"" lúc bình minh..."
Main_LahaiRoi_3_1_39_9,"Những khoảnh khắc không chỉ tỏa sáng, mà còn bùng cháy."
Main_LahaiRoi_3_1_39_11,Nhưng cũng giống như những câu chuyện trong những bộ truyện tranh cũ...
Main_LahaiRoi_3_1_3901_12,"""Thật sự có ổn không... nếu bỏ chạy?"""
Main_LahaiRoi_3_1_39_10,"Giờ thì tôi biết rằng sống, thực sự sống, có những sắc màu mà tôi thậm chí còn không biết là tồn tại. Rực rỡ đến mức... bạn sẽ chảy máu để níu giữ nó."
Main_LahaiRoi_3_1_39_12,Thời gian bị đánh cắp luôn tìm đến gõ cửa.
Main_LahaiRoi_3_1_4_2,Tọa độ đã được hiệu chỉnh toàn bộ. Đảm bảo hạ cánh êm ái!
Main_LahaiRoi_3_1_4_1,"Ôi trời, ôi trời, ngày hôm nay cuối cùng cũng đã đến."
Main_LahaiRoi_3_1_4_4,Tôi hiểu rồi. Vậy để tôi đi trước nhé.
Main_LahaiRoi_3_1_4_6,"Ôi, đừng có nghiêm trọng quá! Cậu có thể ghé thăm vào những ngày nghỉ của mình mà."
Main_LahaiRoi_3_1_4_3,"Đường hầm ổn định, nhưng chỉ đủ rộng cho một người đi qua mỗi lần."
Main_LahaiRoi_3_1_4_7,...Được rồi. Tớ hứa sẽ thường xuyên ghé thăm cậu.
Main_LahaiRoi_3_1_4_8,"Vậy thì, {PlayerName}, hẹn gặp bạn tại Học viện nhé."
Main_LahaiRoi_3_1_4_5,"Namipon, Shorekeeper... cảm ơn các bạn. Vì đã chăm sóc tôi trong thời gian qua."
Main_LahaiRoi_3_1_4_10,Đường hầm ổn định. Cô ấy sẽ đến nơi an toàn.
Main_LahaiRoi_3_1_4_11,Tôi cũng sẵn sàng rồi.
Main_LahaiRoi_3_1_4_9,Hẹn gặp bạn ở đó.
Main_LahaiRoi_3_1_4_14,Được rồi. Đến lúc đi thôi.
Main_LahaiRoi_3_1_4_12,Bạn đã chuẩn bị đầy đủ rồi. Tôi hiểu rồi.
Main_LahaiRoi_3_1_4_13,"{PlayerName}, hành trình an toàn nhé."
Main_LahaiRoi_3_1_40_2,"Bạn muốn biết tôi thực sự là ai để có thể kết nối các sự kiện trong vụ việc đó, phải không?"
Main_LahaiRoi_3_1_40_1,Hà... nơi này luôn mang lại cho tôi sự bình yên.
Main_LahaiRoi_3_1_40_4,Nó thực sự quan trọng với bạn sao?
Main_LahaiRoi_3_1_4_15,"Đường hầm không gian đến Lahai-Roi chỉ cho phép một người đi qua mỗi lần. Sau khi cảm ơn Namipon và Shorekeeper, Chisa đi trước. Bạn chào tạm biệt Shorekeeper và rời đi dưới ánh mắt dõi theo của cô ấy."
Main_LahaiRoi_3_1_40_6,...
Main_LahaiRoi_3_1_40_3,Tôi có thể nói cho cậu biết... nhưng chỉ khi cậu hứa với tôi một điều: Hãy để tôi ở lại đây. Tại Học viện. Với tư cách là một học viên.
Main_LahaiRoi_3_1_40_7,Tôi sẽ coi sự im lặng của bạn là đồng ý nhé.
Main_LahaiRoi_3_1_40_5,...Ừ. Nhiều hơn những gì tôi có thể nói.
Main_LahaiRoi_3_1_40_8,"Vậy là cậu đã nghe những câu chuyện cũ về trò ""đánh tráo"" rồi phải không?"
Main_LahaiRoi_3_1_40_9,HQ... đây là Lynae...
Main_LahaiRoi_3_1_40_12,Tôi sẽ hoàn thành nhiệm vụ... được giao bởi Kiến trúc sư trưởng...
Main_LahaiRoi_3_1_40_11,Đừng lo... Tôi sẽ đến Học viện Startorch ở Lahai-Roi kịp giờ...
Main_LahaiRoi_3_1_40_13,Cảnh báo tiết lộ nội dung: nhiệm vụ của họ đã không hoàn thành.
Main_LahaiRoi_3_1_40_10,Xin lỗi Người Giám sát... chúng tôi đã... bị phục kích...
Main_LahaiRoi_3_1_40_15,Những kẻ Fractsidus...?
Main_LahaiRoi_3_1_40_14,Người Giám sát...?
Main_LahaiRoi_3_1_40_16,"Giáo sư Warren biết tôi đến từ Liên bang Mới, nhưng không biết chính xác là từ khu vực nào."
Main_LahaiRoi_3_1_40_18,"Tôi có tài năng, và New Fed đã nhìn thấy điều đó. Họ đưa tôi vào làm việc. Ngoài hồ sơ. Những công việc bẩn thỉu."
Main_LahaiRoi_3_1_40_19,"Rồi ngày đó đã xảy ra… Đó là một tai nạn, nhưng tôi đã nhìn thấy cơ hội của mình."
Main_LahaiRoi_3_1_40_20,...Thư nhập học của Học viện Startorch Lahai-Roi.
Main_LahaiRoi_3_1_40_21,"Vậy đó là trò ""đổi chỗ"" của cậu à."
Main_LahaiRoi_3_1_40_22,Tôi đã tìm thấy đoạn ghi âm mà tôi cho bạn nghe về liên lạc thực sự của Lynae tại Học viện.
Main_LahaiRoi_3_1_40_23,Vậy nên tôi nhanh chóng nhận ra ngay từ đầu cô ấy không chỉ là một học sinh bình thường.
Main_LahaiRoi_3_1_40_24,"Dù vậy, tôi đã đến Lahai-Roi."
Main_LahaiRoi_3_1_40_17,Đó được gọi là Vùng Vô Pháp. Nói đơn giản là... cậu sẽ thấy máu đổ trung bình cứ mỗi ba ngày. Đó là nơi tôi lớn lên.
Main_LahaiRoi_3_1_40_26,Và bạn muốn trở thành một trong số họ.
Main_LahaiRoi_3_1_40_25,"Mọi thứ ở đây… Nó không giống như New Fed chút nào. Mọi người không tự vấn bản thân khi thức dậy, đánh răng và nhìn vào gương. Họ chỉ đơn giản biết mình là ai."
Main_LahaiRoi_3_1_40_28,Chúng ta có chung sở thích. Đó là một nền tảng vững chắc để chúng ta hợp tác.
Main_LahaiRoi_3_1_40_29,"...Một ""học sinh"" sẽ không nói như vậy đâu."
Main_LahaiRoi_3_1_40_31,...
Main_LahaiRoi_3_1_40_27,"Nhìn này, theo tôi thì Fractsidus đang đe dọa cuộc sống học đường của tôi. Chúng cũng là kẻ thù của cậu đấy."
Main_LahaiRoi_3_1_40_32,"Mặc dù vậy, tôi biết điều gì là quan trọng nhất lúc này."
Main_LahaiRoi_3_1_40_33,Tôi đã đứng lên bảo vệ Warren cho cậu vì tôi chọn tin tưởng cậu. Và tôi sẽ chịu trách nhiệm cho lựa chọn đó.
Main_LahaiRoi_3_1_40_34,"Hà... cậu biết không, đôi khi cậu nghe thật giống một giáo viên đấy."
Main_LahaiRoi_3_1_40_30,"Ngay cả khi chúng ta giải quyết được việc này, cậu có nghĩ mình sẽ có thể nhìn thẳng vào gương sau đó không?"
Main_LahaiRoi_3_1_40_35,"Được rồi, để tôi diễn đạt lại."
Main_LahaiRoi_3_1_40_37,"Đó là lý do tôi hy vọng bạn sẽ giúp tôi tìm hiểu tại sao Fractsidus lại ở đây tại Lahai-Roi, {PlayerName}."
Main_LahaiRoi_3_1_40_36,"Tôi thích ngôi trường này. Tôi đã gặp được những người tốt ở đây, những người đối xử với tôi như bạn bè. Những người đáng để bảo vệ."
Main_LahaiRoi_3_1_40_39,Tôi đã giữ những lời này trong lòng từ rất lâu rồi. À... Thật nhẹ nhõm khi cuối cùng cũng nói ra được.
Main_LahaiRoi_3_1_40_38,Hãy làm điều này. Cùng nhau.
Main_LahaiRoi_3_1_40_41,Có ý tưởng gì không?
Main_LahaiRoi_3_1_40_40,Còn về manh mối đầu tiên của chúng ta...
Main_LahaiRoi_3_1_40_43,Có vẻ như là công nghệ của Học viện... có lẽ phòng thí nghiệm của Khoa Kỹ thuật có thể làm sáng tỏ điều này.
Main_LahaiRoi_3_1_40_42,Điều chúng ta biết là... sự cố của Hyvatia và Exoswarm bị ô nhiễm chắc chắn có liên quan đến thiết bị mà tôi tìm thấy này.
Main_LahaiRoi_3_1_40_44,Nhưng tại sao Học viện lại cho phép một thứ nguy hiểm như thế này lưu hành tự do?
Main_LahaiRoi_3_1_40_45,Có lẽ vẻ ngoài của nó chỉ là một lớp ngụy trang. Hoặc có thể điều đó có nghĩa là người chế tạo nó đã tự do tiếp cận nguồn lực của Bộ.
Main_LahaiRoi_3_1_40_46,"Sau tất cả, ""liên lạc"" đó người đã cung cấp lệnh cho tôi có thể vẫn còn ở bên trong Học viện."
Main_LahaiRoi_3_1_40_47,Hiểu rồi. Vậy chúng ta sẽ bắt đầu với Bộ phận Kỹ thuật.
Main_LahaiRoi_3_1_40_48,"Nếu bạn đã sẵn sàng để bắt đầu hành động, tôi biết một lối tắt."
Main_LahaiRoi_3_1_40_50,Đi lối này!
Main_LahaiRoi_3_1_40_49,Ngắn như thế nào?
Main_LahaiRoi_3_1_401_16,"Nhắc mới nhớ, theo năm nhập học thì chắc cậu là ""Senpai"" của tớ nhỉ?"
Main_LahaiRoi_3_1_401_17,...Gì vậy?
Main_LahaiRoi_3_1_401_18,"Ơ-ơ, không phải vậy đâu..."
Main_LahaiRoi_3_1_43_7,"Tôi sẽ trả lời bất kỳ câu hỏi nào của bạn, nhưng chuyện này không liên quan đến {PlayerName}. {Male=Anh ấy;Female=Cô ấy} mới đăng ký hôm nay."
Main_LahaiRoi_3_1_43_1,"Cô Lynae, Học viện yêu cầu sự có mặt của cô cho một cuộc điều tra tiếp theo liên quan đến sự cố của Hyvatia."
Main_LahaiRoi_3_1_40_51,"Lynae cuối cùng cũng tiết lộ danh tính thật của mình: cô là một lính đánh thuê trước đây được chính phủ thuê từ ""Khu vực Vô pháp"" của Liên bang Mới. Trong một nhiệm vụ, cô đã tìm thấy một lá thư nhập học trong đồ đạc của một người đã chết. Nhận thấy cơ hội để thoát khỏi cuộc sống cũ, cô đã lấy tên và danh tính của cô gái đã chết để nhập học vào Học viện Startorch.
Điều cô ấy không ngờ tới là cô gái đã chết, ""Lynae"" thực sự, lại là một gián điệp của Fractsidus, được cử đến để xâm nhập Học viện. Vì muốn tiếp tục ở lại nơi mà cô đã coi là nhà, cô ấy đề nghị hợp tác với bạn để vén màn sự thật và ngăn chặn âm mưu của Fractsidus.
Cô ấy sau đó lấy ra thiết bị đã gây ra sự cố của Hyvatia và chuẩn bị điều tra nguồn gốc của nó tại Khoa Kỹ thuật."
Main_LahaiRoi_3_1_43_8,Rất tốt. Hãy trở về ký túc xá của bạn và chờ đợi những câu hỏi tiếp theo. Rời đi mà không được phép trong thời gian này sẽ bị coi là vi phạm quy định của Học viện.
Main_LahaiRoi_3_1_43_12,...
Main_LahaiRoi_3_1_43_9,(Xin lỗi... Phần còn lại mình sẽ trông cậy vào cậu.)
Main_LahaiRoi_3_1_43_11,"Ngoài ra, chúng tôi đã nhận được một báo cáo ẩn danh cáo buộc rằng hồ sơ tội phạm và tiền án tù dưới cái tên ""Lynae"" có nhiều điểm trùng khớp với danh tính của bạn. Điều này làm dấy lên lo ngại về khả năng làm giả hồ sơ nhập học của bạn."
Main_LahaiRoi_3_1_43_13,Hãy hợp tác với cuộc điều tra của chúng tôi.
Main_LahaiRoi_3_1_44_2,Người Fractsidus có liên hệ bên trong Học viện. Họ đang lên kế hoạch tấn công Viện Nghiên cứu.
Main_LahaiRoi_3_1_43_14,"Giáo viên của Học viện lại tìm gặp Lynae để tiến hành vòng điều tra thứ hai về sự cố Hyvatia. Họ đưa ra một báo cáo nặc danh cáo buộc cô làm giả hồ sơ nhập học, liên kết cô với một hồ sơ phạm tội dưới cái tên ""Lynae."" Lynae bình tĩnh chấp nhận điều tra và bị quản thúc tại ký túc xá. Trước khi bị dẫn đi, cô lén chuyển cho bạn một tin nhắn, giao phó giai đoạn tiếp theo của kế hoạch cho bạn."
Main_LahaiRoi_3_1_44_1,"À, thật là một vị khách hiếm hoi. Tôi cứ tưởng Bão Hư Không, lũ Giun Hư Không và việc nhập học của cậu sẽ khiến cậu bận rộn đến mức không thể ghé qua."
Main_LahaiRoi_3_1_44_3,Đó... quả thực là một tin đáng ngạc nhiên.
Main_LahaiRoi_3_1_44_6,Và cậu tin tôi?
Main_LahaiRoi_3_1_44_4,"Và cậu cần gì từ một bác sĩ trường học như tôi? Hay... phải chăng nên nói, tại sao lại tìm đến tôi?"
Main_LahaiRoi_3_1_44_7,"Bạn đã cho tôi một gợi ý khi chúng ta mới gặp nhau, phải không? Bạn nói ""Chào mừng trở lại"" và nhận ra tôi là một Bloom Bearer của Black Shores—điều đó không có trong hồ sơ chính thức của tôi. Kiến thức của bạn về tôi vượt xa những gì ghi trên giấy tờ."
Main_LahaiRoi_3_1_44_5,"Vì tôi vẫn còn mới ở Học viện. Giáo sư Mornye không có mặt ở đây, và tôi không có cách nào để biết liệu mình có đang chuyển thông điệp đến đúng người hay không."
Main_LahaiRoi_3_1_44_8,"Ngoài ra, Chisa có đề cập rằng tôi đã rời Học viện một cách vội vàng, nên chắc chắn đã có ai đó giúp xóa dấu vết của tôi."
Main_LahaiRoi_3_1_44_10,"Hm, lý thuyết thú vị đấy. Nhưng tôi không chắc là mình hiểu hết được. Điều tôi muốn biết là... cậu muốn tôi làm gì với chuyện này?"
Main_LahaiRoi_3_1_44_11,"(Không chịu thừa nhận à... Được thôi, không có thời gian để chơi trò này khi tình trạng khẩn cấp đang cận kề.)"
Main_LahaiRoi_3_1_44_12,(Thông báo ngắn gọn với Luuk Herssen về cuộc điều tra và những nghi ngờ của bạn.)
Main_LahaiRoi_3_1_44_9,Bạn cũng đâu có hành xử như đó là lần đầu chúng ta gặp nhau.
Main_LahaiRoi_3_1_44_13,Tôi hiểu rồi... vậy là có sâu bọ bên trong Học viện.
Main_LahaiRoi_3_1_44_14,"Một cuộc tấn công của Voidworm vào Viện Nghiên cứu... Chắc hẳn đây là một phần của kế hoạch lớn hơn. Sự cố của Hyvatia, những cơn Bão Hư không bất thường... Tôi e rằng tất cả đều có liên quan."
Main_LahaiRoi_3_1_44_16,Tôi sẽ hỗ trợ khi thời điểm đến.
Main_LahaiRoi_3_1_44_15,"Đừng lo, tôi sẽ xử lý mọi việc với Viện. Dù cậu phát hiện điều gì hay chọn bất kỳ hướng hành động nào, tôi sẽ không can thiệp."
Main_LahaiRoi_3_1_44_17,"Bây giờ, hãy làm điều bạn phải làm."
Main_LahaiRoi_3_1_45_2,"Tôi đã thông báo cho Tiến sĩ Herssen và Giáo sư Mornye về tình hình. Khi Viện nhận được cảnh báo, họ sẽ chuẩn bị tương ứng."
Main_LahaiRoi_3_1_45_1,"Chà, xem ai đã đến đây! Mọi thứ thế nào rồi?"
Main_LahaiRoi_3_1_45_3,"Kế hoạch của Fractsidus vẫn chưa rõ ràng, vì vậy tốt nhất là đừng hành động vội vàng. Mọi cuộc điều tra, hãy để đó cho tôi."
Main_LahaiRoi_3_1_44_18,"Bạn tìm gặp Tiến sĩ Herssen và chia sẻ nghi ngờ của mình rằng các đặc vụ Fractsidus đã xâm nhập vào Học viện Startorch. Ngạc nhiên trước sự tin tưởng của bạn, ông không xác nhận thẳng lý thuyết của bạn nhưng hứa sẽ liên lạc với Viện Nghiên cứu và hỗ trợ cuộc điều tra của bạn."
Main_LahaiRoi_3_1_45_5,Xin lỗi vì đống bừa bộn này. Đáng ra mình nên dọn dẹp sạch sẽ rồi.
Main_LahaiRoi_3_1_45_4,"Ừm, hiện tại không có gì gấp cả. Nhưng vì cậu đã ở đây, có lẽ chúng ta có thể nói chuyện một chút."
Main_LahaiRoi_3_1_45_6,"Bạn biết đấy, hồi còn ở New Fed, phòng của tôi chỉ có một cái giường, một cái ghế, một cái bàn… và vũ khí của tôi."
Main_LahaiRoi_3_1_45_7,"Lính đánh thuê à? Chúng tôi không biết ""cuộc sống thực"" là gì. Chúng tôi chỉ biết sinh tồn. Đó là lý do chúng tôi không bao giờ định cư. Mọi thứ không phải là trang bị hay vũ khí chỉ là gánh nặng vô dụng."
Main_LahaiRoi_3_1_45_8,"Nhưng… càng nhặt thêm nhiều ""gánh nặng"" ở đây, tôi càng nhận ra nơi này có ý nghĩa với mình biết bao."
Main_LahaiRoi_3_1_45_9,"Ban đầu, tôi chỉ coi Học viện là cách để thoát khỏi quá khứ lính đánh thuê của mình. Không quan tâm đến cái giá phải trả. Tôi đã nắm lấy cơ hội, không chút do dự."
Main_LahaiRoi_3_1_45_11,"Ừ, mỗi ngày ở đây đều là một điều may mắn! Tớ được vẩy màu khắp nơi, rong ruổi dưới ánh nắng, và học những thứ tớ thậm chí còn không biết là có tồn tại."
Main_LahaiRoi_3_1_45_12,"Nơi này có thể bị chôn vùi dưới băng giá, nhưng lại khiến tôi cảm thấy sáng sủa và tự do hơn bất cứ nơi nào tôi từng đến."
Main_LahaiRoi_3_1_45_10,"Học viện Startorch... Nó thực sự quan trọng với cậu, phải không?"
Main_LahaiRoi_3_1_45_13,"Về báo cáo ẩn danh đó về hồ sơ tội phạm và tiền án của ""Lynae""… Họ thực sự đang nói về ai vậy?"
Main_LahaiRoi_3_1_45_14,"""Lynae"" của Fractsidus."
Main_LahaiRoi_3_1_45_16,"Giờ nghĩ lại, điều đó cũng hơi buồn cười… Tôi thậm chí còn không thể chứng minh được mình thực sự là ai nữa."
Main_LahaiRoi_3_1_45_15,"Lính đánh thuê trong New Fed về cơ bản là những nhà thầu chính phủ. Sau khi tôi lấy cắp danh tính của cô ấy và giả chết, họ đã xóa sạch tất cả hồ sơ lính đánh thuê của tôi."
Main_LahaiRoi_3_1_45_18,Nhưng dù sao… tôi thực sự biết ơn những gì bạn đã làm cho tôi.
Main_LahaiRoi_3_1_45_17,"...Dù ""Lynae"" nào đi nữa, tôi cũng không thuộc về nơi này."
Main_LahaiRoi_3_1_45_19,"Cảm ơn bạn. Vì đã lên tiếng bảo vệ tôi, không chỉ một lần. Và… cảm ơn vì đã tin tưởng tôi."
Main_LahaiRoi_3_1_45_21,Có hơi sớm để bỏ cuộc không?
Main_LahaiRoi_3_1_45_23,Tôi không còn là học sinh ở đây nữa.
Main_LahaiRoi_3_1_45_24,Học viện đã thông báo cho tôi kết quả điều tra của họ.
Main_LahaiRoi_3_1_45_22,Fractsidus sẽ không dừng lại chỉ vì cậu bỏ đi.
Main_LahaiRoi_3_1_45_20,Thật hiếm khi có được lòng tin không bị ràng buộc bởi hợp đồng.
Main_LahaiRoi_3_1_45_26,Không phải như tôi lại chọn một trong hai cái đó.
Main_LahaiRoi_3_1_45_25,"Họ đang đuổi tôi đi, đưa tôi trở lại New Fed. Rồi thì hoặc là quay lại công việc cũ... hoặc phải sống cả đời sau song sắt."
Main_LahaiRoi_3_1_45_27,"Vậy… trước khi Học viện giam cầm tôi vĩnh viễn, đây là cơ hội cuối cùng để tôi chạy trốn."
Main_LahaiRoi_3_1_45_28,"Tôi chưa bao giờ thuộc về nơi này. Cuộc sống học đường đánh cắp này rồi cũng sẽ kết thúc, sớm hay muộn thôi."
Main_LahaiRoi_3_1_45_30,"Xin lỗi, nhưng tôi phải đi."
Main_LahaiRoi_3_1_45_33,"Sinh vật Voidworm. Và mục tiêu là... Không, không phải Viện Nghiên cứu. Nó đang hướng đến Học viện."
Main_LahaiRoi_3_1_45_34,Lynae?
Main_LahaiRoi_3_1_46_1,Chú ý tất cả giảng viên và sinh viên: Giao thức Khẩn cấp Ba hiện đang được kích hoạt! Cơn Bão Hư Không đã xâm nhập vành đai Học viện. Lớp chắn phòng thủ sẽ được kích hoạt hoàn toàn trong 100 giây.
Main_LahaiRoi_3_1_45_29,Đó có thực sự là điều bạn tin tưởng?
Main_LahaiRoi_3_1_4601_1,P-Giáo sư...
Main_LahaiRoi_3_1_46_2,"Tất cả nhân viên, hãy sơ tán bằng tuyến đường gần nhất. Di chuyển ngay đến hầm ngầm được chỉ định của bạn. Lặp lại: sơ tán ngay và đến hầm ngầm!"
Main_LahaiRoi_3_1_4601_2,Đừng hoảng loạn. Hãy bình tĩnh và làm theo hướng dẫn từ các bài tập trước.
Main_LahaiRoi_3_1_4601_3,Bạn có thể đứng dậy không?
Main_LahaiRoi_3_1_4602_9,(Lynae... cô ấy thực sự đã rời đi sao?)
Main_LahaiRoi_3_1_4601_4,Nghĩ vậy...
Main_LahaiRoi_3_1_45_35,"Bạn đến thăm Lynae tại ký túc xá của cô ấy để nói rằng bạn đã cảnh báo Học viện. Cô lắng nghe một cách bình tĩnh, mời bạn ngồi xuống và bắt đầu kể về quá khứ của mình. Cô miêu tả cuộc sống ảm đạm khi còn là lính đánh thuê cho Liên bang Mới và mọi thứ đã trở nên tươi sáng, tự do hơn như thế nào kể từ khi đến Học viện. Nhưng cuộc sống của cô ở đây sắp kết thúc. Cô nói cho bạn biết kết quả kỷ luật của mình—bị đuổi học và trục xuất về Liên bang Mới.
Với một nụ cười cay đắng, cô ấy nói, ""Cuộc sống học đường bị đánh cắp này rồi cũng sẽ kết thúc thôi,"" và chào tạm biệt bạn. Cô ấy từ chối bị đưa trở lại và dự định sẽ tự mình rời đi.
Ngay khi bạn hỏi cô ấy thực sự muốn gì, một cơn Bão Hư Không ập tới. Bạn nhận ra Voidworm vốn định tấn công Viện Nghiên cứu giờ lại đang lao thẳng về phía Học viện. Khi bạn ngước lên, Lynae đã biến mất."
Main_LahaiRoi_3_1_4602_10,"(Dù sao đi nữa, ngăn chặn tình hình trở nên tồi tệ hơn bây giờ là điều quan trọng nhất. Cô ấy nói Fractsidus sẽ không chỉ dựa vào một thiết bị duy nhất.)"
Main_LahaiRoi_3_1_4602_11,"(Nếu chúng có thể điều khiển mồi nhử từ xa, thì người đang dẫn dắt Voidworm có lẽ thậm chí còn không có mặt trong khuôn viên.)"
Main_LahaiRoi_3_1_4602_13,(Nó đã hấp thụ tần số của tôi một lần rồi. Có lẽ tôi có thể hòa vào bước sóng của nó và thu hút sự chú ý của nó.)
Main_LahaiRoi_3_1_4602_12,(Thật không thực tế khi cố truy đuổi chúng trong tình trạng hỗn loạn này. Dụ Voidworm ra xa vẫn là lựa chọn tốt nhất.)
Main_LahaiRoi_3_1_4602_15,"Xin lỗi, Giáo sư Mornye, không có thời gian đâu. Tôi cần vị trí phòng thủ chống Voidworm của Viện. Tôi sẽ nhử nó đến đó."
Main_LahaiRoi_3_1_4602_16,Làm sao bạn biết—
Main_LahaiRoi_3_1_4602_14,"Đó là tôi, {PlayerName}. Tiến sĩ Herssen đã thông báo cho tôi về tình hình hiện tại—"
Main_LahaiRoi_3_1_4602_18,"Bây giờ, cách duy nhất để kích hoạt các dãy phòng thủ là trực tiếp tại chỗ. Bằng tay."
Main_LahaiRoi_3_1_4602_19,Hiểu rồi. Tôi sẽ tìm cách dụ Sâu Hư Không đến đó.
Main_LahaiRoi_3_1_4602_17,"…Hiểu rồi. Đang gửi tọa độ đến Thiết bị đầu cuối của bạn. Nhưng nghe này, hầu hết các hệ thống của Viện đều đã ngừng hoạt động. Cơn Bão Hư Không đã làm nhiễu kết nối từ xa ở nhiều địa điểm. Khởi động lại chúng sẽ mất thời gian."
Main_LahaiRoi_3_1_4602_20,"Có tổng cộng ba mảng. Khi bạn đã hiệu chỉnh tất cả, chúng sẽ đồng bộ hóa và kích hoạt ngăn chặn Voidworm."
Main_LahaiRoi_3_1_4602_22,Làm ơn... hãy cẩn thận.
Main_LahaiRoi_3_1_4602_21,Ghi nhận.
Main_LahaiRoi_3_1_4602_23,"Bạn liên lạc với Mornye, người cung cấp cho bạn vị trí phòng thủ chống Voidworm của Viện. Bạn quyết định bám theo kế hoạch và nhử sinh vật tránh xa Học viện."
Main_LahaiRoi_3_1_4603_1,"Tất cả trưởng khu vực, bắt đầu sơ tán. Ưu tiên vận chuyển học sinh đến hầm trú ẩn ngầm!"
Main_LahaiRoi_3_1_4604_2,Ba học sinh cuối cùng ở Khu vực B vừa vào bên trong. Cửa đang đóng lại!
Main_LahaiRoi_3_1_4604_3,Khu vực C đang được sao lưu! Đang dọn dẹp! Thời gian dự kiến: 30 giây!
Main_LahaiRoi_3_1_4604_1,Khu vực A đã dọn sạch. Di tản diễn ra suôn sẻ.
Main_LahaiRoi_3_1_4604_4,Hội học sinh và đội y tế đang trên đường cùng người bị thương. Thời gian đến dự kiến: 70 giây.
Main_LahaiRoi_3_1_4605_7,"Khi Rào chắn Vật chất Hư không được kích hoạt hoàn toàn, nơi này sẽ an toàn."
Main_LahaiRoi_3_1_4605_6,Liệu Voidworm có đột nhập vào Học viện không?
Main_LahaiRoi_3_1_4605_9,"Khi cuộc khủng hoảng leo thang, các giáo viên bắt đầu sơ tán học sinh đến các khu vực an toàn."
Main_LahaiRoi_3_1_499_1,Sẵn sàng chưa? Hãy nghĩ xem bạn muốn tạo dáng như thế nào.
Main_LahaiRoi_3_1_4605_8,Đừng để bị tụt lại phía sau nhóm. Theo dõi mức tần số của bạn và di chuyển nhanh đến khu vực an toàn.
Main_LahaiRoi_3_1_499_2,Tư thế đứng tiêu chuẩn.
Main_LahaiRoi_3_1_499_3,Tư thế đứng tiêu chuẩn.
Main_LahaiRoi_3_1_499_4,Rút vũ khí của bạn ra.
Main_LahaiRoi_3_1_499_5,Rút vũ khí của bạn ra.
Main_LahaiRoi_3_1_499_6,Để tôi suy nghĩ.
Main_LahaiRoi_3_1_499_7,Để tôi suy nghĩ...
Main_LahaiRoi_3_1_499_9,Tay khoanh lại như một ông chủ.
Main_LahaiRoi_3_1_499_8,Tay khoanh lại như một ông chủ.
Main_LahaiRoi_3_1_499_10,Ừm... thẳng thắn và đúng mực. Nhưng tớ nghĩ cậu có thể thể hiện cá tính nhiều hơn một chút!
Main_LahaiRoi_3_1_499_12,"Giữ chặt nhé, tôi sẽ thử cách khác."
Main_LahaiRoi_3_1_499_11,Tôi sẽ chọn cái này!
Main_LahaiRoi_3_1_499_15,Tôi sẽ chọn cái này!
Main_LahaiRoi_3_1_499_16,"Giữ chặt nhé, tôi sẽ thử cách khác."
Main_LahaiRoi_3_1_499_17,"Được rồi, nhìn vào camera nhé. Ba, hai, một—"
