Id,Content
Main_LahaiRoi_3_2_968_13,"À, có vẻ như quân cờ vội vàng của ta lại trở nên hoàn toàn vô dụng. Dường như ta sẽ phải tự mình ra tay để đẩy câu chuyện đến cao trào cuối cùng."
Main_LahaiRoi_3_2_968_18,Bạn không phải là bác sĩ của trường sao? Và giờ... bạn đến đây để bảo vệ tôi à?
Main_LahaiRoi_3_2_976_1,Tôi đã tìm thấy thiết bị. Nó ở gần Cây Solis.
Main_LahaiRoi_3_2_968_17,"Tôi ở đây để giám sát bảo vệ thôi. Nói cách khác, là vệ sĩ riêng của cậu đấy."
Main_LahaiRoi_3_2_976_2,Cây Solistree này... Tôi có linh cảm không lành.
Main_LahaiRoi_3_2_968_19,"Bác sĩ Herssen phát hiện một cá nhân khả nghi ngất xỉu gần Hyvatia trong cơn Bão Hư Không. Người đàn ông này khẳng định rằng ngay trước khi ngất đi, anh ta đã nhìn thấy ""chính mình.""
Trong khi đó, một ""nhà nghiên cứu"" đang say sưa theo dõi mọi diễn biến."
Main_LahaiRoi_3_2_978_1,"Mornye, cậu đang ở đâu?"
Main_LahaiRoi_3_2_978_3,Bữa tiệc đã kết thúc rồi à?
Main_LahaiRoi_3_2_977_1,Ở đây có quá nhiều Exoswarm bị nhiễm độc. Nồng độ Vật Chất Hư Không cũng rất cao.
Main_LahaiRoi_3_2_977_2,Có lẽ thiết bị của Astrid chưa hoàn chỉnh. Đây mới chính là thứ thật.
Main_LahaiRoi_3_2_978_4,"Vâng, đúng vậy."
Main_LahaiRoi_3_2_978_5,Tớ không tìm thấy cậu. Tớ đã lo lắm.
Main_LahaiRoi_3_2_978_8,(Bức ảnh: bầu trời đêm)
Main_LahaiRoi_3_2_978_9,Tôi ở đây. Ngay bên dưới hành tinh thứ 13 của chòm sao Norma.
Main_LahaiRoi_3_2_978_6,Xin lỗi nếu tôi đã khiến cậu lo lắng.
Main_LahaiRoi_3_2_978_10,"Tôi e là hiện tại tôi không thể di chuyển được. Làm ơn, cậu hãy đến đây tìm tôi nhé."
Main_LahaiRoi_3_2_978_14,"Mornye, cậu đang ở đâu?"
Main_LahaiRoi_3_2_978_7,"Nhưng... tôi là giáo sư, còn cậu là học sinh. Đáng lẽ tôi mới là người phải lo cho cậu chứ."
Main_LahaiRoi_3_2_978_16,Tớ không tìm thấy cậu. Tớ đã lo lắm.
Main_LahaiRoi_3_2_978_13,...Ra vậy. Xin lỗi đã khiến cậu lo lắng.
Main_LahaiRoi_3_2_978_15,"Vâng, đúng vậy."
Main_LahaiRoi_3_2_979_1,Hmm. Mornye đi đâu rồi nhỉ? Để tớ gửi cho cô ấy một <ano=tin nhắn>tin nhắn</ano>.
Main_LahaiRoi_3_2_981_1,Chúng ta đang ở trong phạm vi Bão Hư Không rồi. Kiểm tra xem FCR của bạn có hoạt động không.
Main_LahaiRoi_3_2_978_17,Tôi cứ tưởng mình là sư phụ của cậu chứ?
Main_LahaiRoi_3_2_981_4,Đừng đi quá xa tôi.
Main_LahaiRoi_3_2_982_2,Đi thôi.
Main_LahaiRoi_3_2_980_1,"Phía trước có vẻ là tâm bão.
Xem thử chúng ta đang đối mặt với điều gì."
Main_LahaiRoi_3_2_982_1,Sẵn sàng đến trại Atuja để tìm Astrid chưa?
Main_LahaiRoi_3_2_982_4,"Được rồi, chúng ta cùng đi thôi... Sư phụ."
Main_LahaiRoi_3_2_983_2,Vâng. Kỳ lạ thật. Sao lại ở đây?
Main_LahaiRoi_3_2_982_3,Để lát nữa đi.
Main_LahaiRoi_3_2_983_3,Các cậu đang tìm gì vậy?
Main_LahaiRoi_3_2_983_5,Không thể nói là tôi có.
Main_LahaiRoi_3_2_983_1,Bạn cũng thấy nó à? Nó đi theo hướng này.
Main_LahaiRoi_3_2_983_8,"Nếu tình cờ thấy nó, hãy báo cho chúng tôi biết."
Main_LahaiRoi_3_2_983_4,"Ồ, cậu chắc hẳn đến từ Học viện Startorch. Cậu có thấy con Soliskin nào không? Màu trắng. Kích thước khoảng bằng quả bí ngô."
Main_LahaiRoi_3_2_9831_1,Bạn cũng thấy nó à? Nó đi theo hướng này.
Main_LahaiRoi_3_2_9831_2,Vâng. Kỳ lạ thật. Sao lại ở đây?
Main_LahaiRoi_3_2_985_1,"Này, TARD-E. Cậu chạy bằng bao nhiêu năng lượng vậy?"
Main_LahaiRoi_3_2_985_2,Đầu ra tiêu chuẩn: 200 đơn vị. Tuân thủ các quy định an toàn ký túc xá.
Main_LahaiRoi_3_2_985_4,"Để đảm bảo bắt giữ thành công một học sinh vi phạm nội quy, sản lượng của tôi tăng lên 1.200 đơn vị."
Main_LahaiRoi_3_2_983_6,"Thực ra, chúng tôi có thấy một con bay về hướng này khi đang dựng chợ. Nếu Svanar không nhìn thấy nó, chắc mình đã nghĩ mình hoa mắt rồi."
Main_LahaiRoi_3_2_985_5,Có lẽ cậu chính là thiết bị công suất cao rồi.
Main_LahaiRoi_3_2_997_1,"Tôi là Mornye, và đây là sư phụ của tôi... Ừm, để tôi thử lại..."
Main_LahaiRoi_3_2_985_3,Ừm. Và khi cậu đuổi theo một học sinh à?
Main_LahaiRoi_3_2_997_3,Cậu là...?
Main_LahaiRoi_3_2_997_6,Được rồi.
Main_LahaiRoi_3_2_997_5,Sao không để việc này cho tôi? Cậu chỉ cần tập trung vào những gì mình giỏi là được.
Main_LahaiRoi_3_2_998_2,Không sao đâu.
Main_LahaiRoi_3_2_998_3,Nhưng cậu vừa...
Main_LahaiRoi_3_2_997_4,"Chỉ là luyện tập thôi. Tớ không giỏi nói chuyện với phụ huynh lắm. Với lại lần này, tớ cũng không có trợ lý nào giúp viết kịch bản trước cả."
Main_LahaiRoi_3_2_998_4,"Bạn trông... có vẻ hoảng hốt lúc nãy. Tớ sẽ ở lại bên cậu. Nếu liên quan đến việc mất thêm Tần số, tớ muốn ở gần để đưa cậu đến trạm xá."
Main_LahaiRoi_3_2_998_5,Đưa tôi đi?
Main_LahaiRoi_3_2_998_1,"Giờ tôi ổn rồi, Mornye. Xin lỗi đã khiến cậu lo lắng. Chắc cậu cũng cần quay về Spacetrek Collective phải không?"
Main_LahaiRoi_3_2_999_1,Cảm ơn cậu. Cậu không cần phải đi xa hơn đâu. Tôi có thể tự quay về Viện Nghiên cứu được rồi.
Main_LahaiRoi_3_2_999_4,"Ừm, cậu cũng vậy."
Main_LahaiRoi_3_2_999_5,Đó là... một tai nạn...
Main_LahaiRoi_3_2_999_6,Hả?
Main_LahaiRoi_3_2_999_2,Hãy cẩn thận.
Main_LahaiRoi_3_2_999_3,"Không được phá luật nữa, được chứ?"
Main_LahaiRoi_3_2_999_7,Có chuyện gì à?
Main_LahaiRoi_3_2_999_8,Đây là thông báo từ Tập thể. Phái đoàn Royan đã hủy cuộc họp. Lễ nghi tạm hoãn. Lạ thật...
Main_LahaiRoi_3_2_999_10,"Vì chỗ đó đang trống, tôi có thể tranh thủ chỉnh lại tần số..."
Main_LahaiRoi_3_2_999_11,Bạn không thử nghỉ ngơi một chút sao?
Main_LahaiRoi_3_2_999_12,"Hm, cái đó không có trong danh sách."
Main_LahaiRoi_3_2_999_9,Warren phụ trách liên lạc với Royan. Tôi sẽ hỏi anh ấy chuyện gì đang xảy ra khi quay lại Viện.
Main_LahaiRoi_3_2_999_14,"Lần trước chúng ta gặp nhau ở Viện, tớ... chúng ta đã hứa với nhau. Cậu vẫn còn nhớ chứ?"
Main_LahaiRoi_3_2_999_15,Tôi nhớ.
Main_LahaiRoi_3_2_999_17,Bạn có muốn tham dự Lễ hội Mặt trời Mới không?
Main_LahaiRoi_3_2_999_18,"Tôi… tôi muốn có cậu ở đó để chứng kiến. Sự lên của mặt trời mới, và nhân loại đặt những bước chân đầu tiên vào tương lai mà họ đã tự tay xây dựng."
Main_LahaiRoi_3_2_999_16,Một lời hứa sao?
Main_LahaiRoi_3_2_999_20,Có.
Main_LahaiRoi_3_2_999_19,"Chúng ta đã hứa sẽ cùng nhau chứng kiến điều này mà, phải không?"
Main_LahaiRoi_3_2_999_22,Mình mong được cùng bạn tham dự buổi lễ.
Main_LahaiRoi_3_2_999_23,"Tôi… tôi muốn có cậu ở đó để chứng kiến. Sự lên của mặt trời mới, và nhân loại đặt những bước chân đầu tiên vào tương lai mà họ đã tự tay xây dựng."
Main_LahaiRoi_3_2_999_24,"Khi buổi lễ sắp diễn ra, Spactrek Collective sẽ ngày càng bận rộn. Những cơ hội gặp gỡ như thế này sẽ hiếm hoi. Nhưng lời hứa này vẫn sẽ được giữ vững."
Main_LahaiRoi_3_2_999_21,Được rồi. Coi đây là lời mời chính thức của tôi nhé.
Main_LahaiRoi_3_2_999_13,Lễ Hội Mặt Trời Mới sắp diễn ra. Đây là đỉnh cao của hàng thập kỷ nỗ lực. Mọi người ở Tập Thể đều dốc hết sức để biến nó thành hiện thực.
Main_LahaiRoi_3_2_999_25,Vậy là chúng ta đã hứa rồi nhé.
Main_LahaiRoi_3_2_999_26,"Trước khi sức mạnh của ta cạn kiệt, ta chỉ còn chút thời gian ngắn ngủi."
Main_LahaiRoi_3_2_999_28,"Sức mạnh cuối cùng của ta sẽ trao cho ngươi, để ngươi không phai mờ. Nhưng ngươi phải nhanh lên."
Main_LahaiRoi_3_2_999_29,"Trước đó, hãy đưa ký ức này cho {Male=anh ấy;Female=cô ấy}."
Main_LahaiRoi_3_2_999_30,"Hãy đưa nó cho người mà họ gọi là ""Arbiter""."
Main_LahaiRoi_3_2_999_31,"{PlayerName}, chuyện gì xảy ra vậy? Cậu không sao chứ?!"
Main_LahaiRoi_3_2_999_32,Tôi... đã nhìn thấy ký ức của ai đó.
Main_LahaiRoi_3_2_999_34,"Cậu có thể truy tìm nguồn gốc của nó không, Abby?"
Main_LahaiRoi_3_2_999_35,"Khịt, khịt, khịt..."
Main_LahaiRoi_3_2_999_27,Lựa chọn duy nhất lúc này là buộc Heliogyre phải dừng lại.
Main_LahaiRoi_3_2_999_36,Tôi ngửi thấy mùi đó từ đằng kia!
Main_LahaiRoi_3_2_999_37,Tốt. Đi kiểm tra thôi.
Main_LahaiRoi_3_2_103_2,"Mã hóa nặng, nhưng lại cẩu thả."
Main_LahaiRoi_3_2_35_1,Con đường đến Solisylum nằm ngay trước mắt. Hay cậu còn điều gì muốn hỏi?
Main_LahaiRoi_3_2_999_33,"Ôi, cậu làm tôi giật cả mình! Vừa nãy, một tần số đột nhiên nhảy vào Tổ Tacet của cậu đấy! Cảm giác như... một mối liên kết gì đó?"
Main_LahaiRoi_3_2_35_2,Hỏi về Lục Heliodic.
Main_LahaiRoi_3_2_999_38,"Bạn hộ tống Mornye ra ngoài, và cô ấy mời bạn cùng chứng kiến Lễ Mặt Trời Mới. Đột nhiên, một luồng tần số tràn vào Tổ Tacet của bạn. Bạn có một khải tượng về một người đàn ông gọi bạn là ""Arbiter"", van nài sự giúp đỡ. Bạn và Mornye quyết định lần theo nguồn tần số đó."
Main_LahaiRoi_3_2_35_3,Về lời tiên đoán…
Main_LahaiRoi_3_2_35_4,Hỏi về người đàn ông trong những khải tượng của bạn.
Main_LahaiRoi_3_2_35_6,Tôi không còn câu hỏi nào khác.
Main_LahaiRoi_3_2_35_5,Về Yngvar…
Main_LahaiRoi_3_2_35_8,"""Trái tim của Exostrider là mặt trời của chúng ta. Nó mang lại ánh sáng cho ta. Nhờ vậy, ta không phải lạnh cóng trong đêm dài vô tận."""
Main_LahaiRoi_3_2_35_9,"""Và Lục Tộc, với Heliogyre làm tín vật, đã đọc vị trời cao. Như vậy, ta không cần phải tan biến vào hư vô."""
Main_LahaiRoi_3_2_35_10,Họ là những nhà tiên tri của chúng ta. Họ là những lễ hiến tế của chúng ta.
Main_LahaiRoi_3_2_35_11,"Hơn thế này... và cả những điều đó, tôi tin rằng, họ sẽ tự kể cho bạn nghe trong Solisylum."
Main_LahaiRoi_3_2_35_7,"Lịch sử này, mỗi đứa trẻ Royan đều được học từ khi mới lọt lòng—"
Main_LahaiRoi_3_2_35_13,"Trong hàng thế kỷ, Lục Giác đã tiên đoán về bầu trời của chúng ta. Chưa bao giờ họ sai."
Main_LahaiRoi_3_2_35_15,"Áo choàng đen thêu vàng, vương miện hình đôi sừng, cùng đôi mắt kỳ lạ... Có vẻ như bạn đã gặp một trong Lục Tộc rồi."
Main_LahaiRoi_3_2_35_12,"""Nếu một vị khách từ bên ngoài Lahai-Roi bảo vệ được Khu Rừng Bjartr khỏi sự hủy diệt, họ sẽ nhận được lời mời đến Solisylum."""
Main_LahaiRoi_3_2_35_16,"Tần số mà cậu cảm nhận được có lẽ là một Soliskin, mang theo thông điệp cho anh ấy. Nó đã dùng hết sức lực cuối cùng để vượt qua Lahai-Roi và tìm đến cậu."
Main_LahaiRoi_3_2_35_14,"Đây là lời tiên đoán đầu tiên... thật cụ thể. Với cậu, người đã chứng minh mình là chủ thể của nó, đồng bào chúng tôi xin gửi lời chào đón nồng nhiệt nhất."
Main_LahaiRoi_3_2_35_17,"Nhưng hắn lại chọn một kẻ Soliskin, chứ không phải ai trong số chúng ta, để truyền tin..."
Main_LahaiRoi_3_2_35_18,Có phải... một cuộc hỗn loạn nào đó đang diễn ra bên trong chính Roya?
Main_LahaiRoi_3_2_35_19,"Được Heliogyre chọn làm Solsworn, đúng là hắn. Điều đó chắc chắn rồi."
Main_LahaiRoi_3_2_35_21,Tôi hiểu rồi. Vậy thì tôi sẽ đợi ở đây.
Main_LahaiRoi_3_2_36_1,Bạn có thể tiến lại gần.
Main_LahaiRoi_3_2_36_2,"Nhóm Lục Nhật Quang đang đợi bạn, như đã được tiên đoán."
Main_LahaiRoi_3_2_35_20,Đó không phải là chuyện tôi nên bàn tới.
Main_LahaiRoi_3_2_37_3,Vâng. Sự hiện diện của bạn ở đây thật đáng trân trọng.
Main_LahaiRoi_3_2_37_1,Heliogyre đã thức tỉnh. Có vẻ như Người Phán Xử được tiên đoán trong những ghi chép vỡ vụn... chính là cậu.
Main_LahaiRoi_3_2_37_4,"Solisylum trước mắt bạn giờ đây không còn như xưa. Năm trong số Sáu vị đã đánh mất lý trí, và ánh sáng của Heliogyre không còn tỏa rạng nữa."
Main_LahaiRoi_3_2_37_2,Bạn là người đã cố liên lạc với tôi à?
Main_LahaiRoi_3_2_37_5,Đó là lý do tôi triệu tập bạn đến đây.
Main_LahaiRoi_3_2_37_7,"Bạn đã chứng kiến Cơn Bão Hư Không ở Rừng Bjartr, phải không?"
Main_LahaiRoi_3_2_37_9,Những người khác đã khuất phục trước sự tha hóa. Chỉ mình tôi kịp cắt đứt liên kết với Heliogyre trước khi nó nuốt chửng tôi.
Main_LahaiRoi_3_2_37_6,Hãy kể cho tôi tất cả những gì đã xảy ra.
Main_LahaiRoi_3_2_37_8,"Những <te href=700027>Solistrees</te> che chắn khu rừng khỏi những cơn bão như thế này. Ấy vậy mà, bởi lòng độc ác và ý đồ đen tối, rễ cây đã bị tha hóa. Và cả Heliogyre cũng vậy."
Main_LahaiRoi_3_2_37_11,"Ít nhất thì điều đó đảm bảo rằng khi sức lực cạn kiệt và tôi chìm vào giấc ngủ, Heliogyre vẫn sẽ nguyên vẹn, không bị ai quấy rầy."
Main_LahaiRoi_3_2_37_13,Tôi.
Main_LahaiRoi_3_2_37_14,Chính xác.
Main_LahaiRoi_3_2_37_10,"Với chút sức lực cuối cùng, ta đã xoay sáu vì sao để ngăn Heliogyre và chặn đứng sự lan tràn của ô uế."
Main_LahaiRoi_3_2_37_12,"Chẳng ai cả, ngoại trừ một người."
Main_LahaiRoi_3_2_37_16,Tất cả những gì tôi có thể làm là gửi đến bạn một Soliskin mang theo lời nhắn của tôi.
Main_LahaiRoi_3_2_37_15,"Là một trong Lục Tộc, ta có thể nhìn thấy tương lai gần trong Heliogyre. Nhưng ta bị trói buộc ở đây, không thể hành động."
Main_LahaiRoi_3_2_37_17,(Cái Soliskin biến mất ngay bên ngoài Học viện đó.)
Main_LahaiRoi_3_2_37_18,"Bởi hành động của bạn, nguồn gốc của sự tha hóa đã bị chặn đứng. Giờ đây, các vì sao đã thẳng hàng, và Heliogyre lại tiếp tục vận hành."
Main_LahaiRoi_3_2_37_19,Nhưng năm người còn lại đã không còn. Họ không thể tiếp tục thực hiện vai trò của mình trong Bộ Sáu Heliodic nữa.
Main_LahaiRoi_3_2_37_21,"Nhưng trước đó, hãy để tôi kể cho bạn nghe về bản chất thực sự của Lục Heliodic."
Main_LahaiRoi_3_2_38_1,Hàng thế kỷ trước
Main_LahaiRoi_3_2_37_20,Tôi có một yêu cầu cuối cùng.
Main_LahaiRoi_3_2_38_2,Một Tai Họa đã thức tỉnh dưới lớp băng.
Main_LahaiRoi_3_2_38_3,Hư không đã nuốt chửng tất cả.
Main_LahaiRoi_3_2_38_5,"Trong bóng tối, lưỡi kiếm của Exostrider lóe lên."
Main_LahaiRoi_3_2_38_6,đã phong ấn mối đe dọa sâu dưới lòng đất
Main_LahaiRoi_3_2_37_22,"Bên trong Solisylum, cuối cùng bạn cũng gặp được người đàn ông trong những khải tượng: Shaper, thành viên duy nhất còn ý thức của Bộ Sáu Heliodic.
Anh ấy giải thích rằng mình buộc phải dừng Heliogyre lại để ngăn Bão Hư Không ở Bjartr Woods gây thêm ô nhiễm. Giờ tình hình ở đó đã được kiểm soát, chỉ có bạn, Arbiter, mới có thể khởi động lại nó."
Main_LahaiRoi_3_2_38_4,"xóa sạch mọi dấu vết, mọi sự tồn tại"
Main_LahaiRoi_3_2_38_7,Nó đã kích hoạt Tần số rực lửa.
Main_LahaiRoi_3_2_38_9,Giơ cao nó trên bầu trời Lahai-Roi
Main_LahaiRoi_3_2_38_11,băng giá đã tan
Main_LahaiRoi_3_2_38_12,sự sống nảy nở nhờ sự hỗ trợ của Exoswarm
Main_LahaiRoi_3_2_38_8,một ánh sáng không bao giờ tắt
Main_LahaiRoi_3_2_38_13,Song Tận Thế vẫn khuấy động.
Main_LahaiRoi_3_2_38_14,những tàn tích của nó tàn phá sự sống
Main_LahaiRoi_3_2_38_15,"Vậy nên, sáu người khôn ngoan nhất trong chúng ta..."
Main_LahaiRoi_3_2_38_17,Thấu kính của Exostrider đã trở thành Heliogyre của chúng ta
Main_LahaiRoi_3_2_38_10,Dưới ánh sáng ấy
Main_LahaiRoi_3_2_38_18,"Từ vòng xoay của Drive, chúng ta đã nhận ra quy luật của mùa."
Main_LahaiRoi_3_2_38_19,Chúng ta gạt bỏ mọi suy nghĩ phù phiếm.
Main_LahaiRoi_3_2_38_20,để kết nối tâm trí của chúng ta với Heliogyre
Main_LahaiRoi_3_2_38_22,để kẻ phàm chạm tới bờ vực Thần linh
Main_LahaiRoi_3_2_38_16,trở thành Heliodic Six
Main_LahaiRoi_3_2_38_23,"Kể từ đó, tộc Roya đã đi qua Lahai-Roi."
Main_LahaiRoi_3_2_38_21,Sự nhận thức chung của chúng ta đã giao thoa.
Main_LahaiRoi_3_2_38_24,qua nhiều thế kỷ
Main_LahaiRoi_3_2_39_2,Dữ liệu chúng ta cung cấp cho Spacetrek Collective đã được diễn giải qua mạng lưới này.
Main_LahaiRoi_3_2_39_4,Bạn không thể chọn thành viên mới cho Hội Sáu à?
Main_LahaiRoi_3_2_39_5,Những người được chọn làm thành viên của Lục Sinh ra đã mang trong mình Sự Cộng Hưởng với Heliogyre. Điều này không thể ép buộc.
Main_LahaiRoi_3_2_39_1,"Sáu người đã hợp nhất sức mạnh tính toán, dệt nên một mạng lưới rộng lớn để vươn tới Exostrider trong một chiều không gian vượt ngoài hiểu biết của kẻ phàm."
Main_LahaiRoi_3_2_39_3,"Nhưng giờ đây, người duy nhất có thể tiếp tục tính toán... chính là tôi."
Main_LahaiRoi_3_2_39_7,"Vì lý do đó, sự trợ giúp mà tôi tìm kiếm là..."
Main_LahaiRoi_3_2_39_6,"Giờ đây, năm người còn lại không thể tính toán, và cũng chẳng còn đủ người kế vị xứng đáng. Dù Heliogyre có tiếp tục quay trở lại, ta cũng sẽ không thể giải mã được những thông số của nó."
Main_LahaiRoi_3_2_39_9,Heliogyre lẽ ra phải được giải mã bởi sáu người.
Main_LahaiRoi_3_2_39_11,Tôi không thể nói.
Main_LahaiRoi_3_2_39_8,"Với quyền hạn của bạn, hãy để tôi gánh vác những phép tính của Lục Đạo và hành động thay họ."
Main_LahaiRoi_3_2_39_10,"Nếu cậu một mình gánh hết mọi phép tính, rồi cậu sẽ ra sao?"
Main_LahaiRoi_3_2_39_14,Để yêu cầu cậu điều này... thật quá tàn nhẫn.
Main_LahaiRoi_3_2_39_13,Những nỗ lực kéo dài hàng thập kỷ của Spacetrek Collective trong việc chuẩn bị cho Lễ Mặt Trời Mới sẽ trở nên vô nghĩa.
Main_LahaiRoi_3_2_39_16,Việc này từ lâu đã trở thành bản năng thứ hai của tôi. Một phần cuộc sống của tôi.
Main_LahaiRoi_3_2_39_12,"Điều duy nhất tôi biết là: Nếu không còn ai giải mã được Heliogyre, những lần xuất hiện của Bão Hư Không sẽ không ai hay biết. Cuộc sống sẽ một lần nữa rơi vào hiểm nguy."
Main_LahaiRoi_3_2_39_15,"Kể từ khi bị đưa đến Solisylum từ thuở ấu thơ, tôi chưa bao giờ được nhìn thấy thế giới bên ngoài. Trong ánh sáng của Heliogyre, tôi chỉ kịp thoáng thấy vũ trụ, và khi chứng kiến sự sống vui mừng dưới sự che chở của mình, tôi mới cảm thấy an lòng."
Main_LahaiRoi_3_2_39_17,"Vậy nên giờ đây, thứ tôi mang trên vai không phải vinh quang hay gánh nặng, mà là trách nhiệm."
Main_LahaiRoi_3_2_39_18,"Làm ơn đi, Arbiter. Hãy trao cho tôi quyền hạn này."
Main_LahaiRoi_3_2_39_22,......
Main_LahaiRoi_3_2_39_19,(Đồng ý.)
Main_LahaiRoi_3_2_3902_23,Đây là...
Main_LahaiRoi_3_2_3902_24,"<i>Sắp tới, một tai họa khủng khiếp sẽ giáng xuống Lahai-Roi.</i>"
Main_LahaiRoi_3_2_39_20,Tôi tôn trọng điều cậu muốn kiên trì theo đuổi.
Main_LahaiRoi_3_2_3902_25,"<i>Ta sẽ chia sẻ tất cả những gì ta biết về Heliogyre với ngươi. Khi ngươi gọi, ta sẽ đáp lời.</i>"
Main_LahaiRoi_3_2_3902_26,(Ô uế Tàn Dư Hư Không?! Phải tìm cách thanh tẩy nó thôi!)
Main_LahaiRoi_3_2_3902_27,RÙÙÙ—
Main_LahaiRoi_3_2_39_31,"Nhưng yêu cầu thực sự của Shaper là bạn hãy dùng quyền hạn Arbiter của mình để để ông ấy một mình gánh vác gánh nặng tính toán của cả Lục Địa. Tôn trọng quyết tâm của ông, bạn đồng ý."
Main_LahaiRoi_3_2_3902_28,Âm thanh đó... Có phải Buddy không?
Main_LahaiRoi_3_2_3902_30,<i>Bọn trẻ sẽ giúp đỡ.</i>
Main_LahaiRoi_3_2_40_2,"Nếu lần theo những dấu vết này, tôi sẽ tìm ra được nguồn gốc."
Main_LahaiRoi_3_2_41_1,Cảm ơn bạn. Tôi cũng rất vui khi được làm việc cùng cậu.
Main_LahaiRoi_3_2_3902_29,"<i>Hãy giữ sức cho tai họa phía trước, Arbiter.</i>"
Main_LahaiRoi_3_2_40_1,Có dấu hiệu nhiễm Tổ Tacet trong thực vật và nguồn nước.
Main_LahaiRoi_3_2_41_4,Một nhà khoa học... tàn tật... Chính là cậu.
Main_LahaiRoi_3_2_41_5,Tôi chỉ cần loại bỏ cậu thôi!
Main_LahaiRoi_3_2_41_6,Tôi không giỏi xử lý những cuộc trò chuyện kiểu này lắm.
Main_LahaiRoi_3_2_41_8,"Heliodic Six. Ha, Lục Heli."
Main_LahaiRoi_3_2_41_2,Vậy nên kế hoạch của chúng không chỉ là phá vỡ Heliogyre bằng cách giải phóng Bão Hư Không ở Rừng Bjartr. Chúng còn định...
Main_LahaiRoi_3_2_41_10,"Mọi người đều tỏ ra tôn trọng tôi, nhưng người duy nhất thực sự muốn giúp đỡ tôi lại là vị chúa tốt bụng từ bên ngoài bộ tộc."
Main_LahaiRoi_3_2_41_9,"Chỉ vì năng lực Cộng Hưởng của tôi mà tôi phải bị giam cầm cả đời trong cái Heliogyre đó sao?! Họ gọi đó là vinh dự cao nhất của một Roya, nhưng có ai thèm hỏi tôi muốn số phận ấy hay không?!"
Main_LahaiRoi_3_2_41_11,Từ bên ngoài bộ tộc. Cậu đã liên thủ với bọn Fractsidus sao?
Main_LahaiRoi_3_2_41_12,Hả? Cái gì vậy? Ai thèm quan tâm?!
Main_LahaiRoi_3_2_41_13,"Tôi chỉ biết người đó đã hứa rằng nếu đặt thiết bị gần Solistree, điều ước của tôi sẽ thành hiện thực."
Main_LahaiRoi_3_2_41_7,"Truy cập vào phòng thí nghiệm này, mặc trang phục Royan... Cậu hẳn là Yngvar, một trong những người kế thừa của Lục Heliodic."
Main_LahaiRoi_3_2_41_15,"Cậu không hề biết mình đang làm gì, cũng chẳng biết mình đang đứng về phía ai đâu."
Main_LahaiRoi_3_2_41_16,"Đề xuất dự án này đến từ Spacetrek Collective, có niên đại từ mười năm trước. Nó phác thảo ý tưởng sử dụng cơ chế phản ứng khẩn cấp của <te href=700010>Drive</te> để khiến nó rơi từ trên trời xuống một cách nhân tạo."
Main_LahaiRoi_3_2_41_17,"Và phương pháp kích hoạt cơ chế này là làm ô nhiễm hệ thống rễ của Solistrees bằng Voidmatter, khiến Reactor Drive xác định rằng Threnodian đã phá vỡ khóa an toàn."
Main_LahaiRoi_3_2_41_14,Vậy là cuối cùng tôi cũng thoát khỏi vùng đất hoang lạnh giá này và bắt đầu cuộc sống mới ở Liên bang Mới!
Main_LahaiRoi_3_2_41_18,"Bạn... bạn nói vậy vì tôi làm rơi thiết bị đó xuống, nên Drive sẽ..."
Main_LahaiRoi_3_2_41_19,"Mornye, Heliogyre đã hoạt động trở lại. Chúng ta có thể lấy được số liệu mà cậu cần cho Lễ Hội Mặt Trời Mới."
Main_LahaiRoi_3_2_41_21,"Vâng. Sau khi xử lý xong chuyện ở đây, tôi sẽ gặp lại cậu."
Main_LahaiRoi_3_2_41_22,"Tránh ra. Trước khi Drive sụp đổ hoàn toàn, tôi phải quay lại kích hoạt Helios."
Main_LahaiRoi_3_2_41_24,"Hahaha... Không, mệnh lệnh của hắn rất rõ ràng. Cậu không được đi đâu cả. Sau chuyện đó, dù có chuyện gì xảy ra với Lahai-Roi, tôi sẽ đến Liên bang Mới để bắt đầu cuộc sống mới!"
Main_LahaiRoi_3_2_41_20,Nhưng có điều gì đó bất thường đang xảy ra ngoài kia.
Main_LahaiRoi_3_2_41_25,Bạn chỉ là một kẻ què quặt thôi. Tôi sẽ không để cậu cản đường mình đâu!
Main_LahaiRoi_3_2_41_28,Ôi—chờ—chờ chút đã!
Main_LahaiRoi_3_2_41_27,Trong những tình huống như thế này... tôi được bảo là...
Main_LahaiRoi_3_2_41_29,Tôi nên thể hiện sự khó chịu của mình thật rõ ràng.
Main_LahaiRoi_3_2_41_26,Đã lâu rồi tôi không nghe ai nói chuyện kiểu đó. Ít nhất là từ khi có đôi chân này.
Main_LahaiRoi_3_2_42_1,Chào buổi sáng!
Main_LahaiRoi_3_2_41_30,Được rồi... Giờ là lúc ta nên đi gặp sư phụ của mình thôi.
Main_LahaiRoi_3_2_42_2,"Đi thôi, Người hướng dẫn."
Main_LahaiRoi_3_2_45_1,"Chúng ta cần đến Spacetrek Collective ngay lập tức. Bọn Fractsidus đã lừa Yngvar làm việc cho chúng, nhưng mục tiêu thực sự của chúng là cho Reactor Drive lao xuống đất."
Main_LahaiRoi_3_2_45_3,"Tôi đã thông báo cho Học viện sơ tán khu vực xung quanh vùng va chạm. Trước khi Drive rơi xuống, chúng ta phải triển khai và phóng Helios thành công."
